 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 2.    Time:  15:27: 8
 Units: L = mm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     900.0000 -0.62500E+01  0.50000E+01 -0.62501E+01  0.30659E+01 -0.31932E+01 -0.56250E+04  0.44998E+04 -0.56250E+04  0.27540E+04 -0.26540E+04 -0.37602E+03 -0.37630E+03 -0.37642E+03  0.69141E-04  0.42864E-01  0.28858E+03  0.56250E+04  0.00000E+00  70925  0.00000E+00      0.000
     910.0000 -0.62500E+01  0.50000E+01 -0.62500E+01  0.30659E+01 -0.32133E+01 -0.56875E+04  0.45498E+04 -0.56875E+04  0.27846E+04 -0.26859E+04 -0.37602E+03 -0.37630E+03 -0.37643E+03  0.43869E-04  0.43339E-01  0.28858E+03  0.56875E+04  0.00000E+00  82835  0.00000E+00      0.000
     920.0000 -0.62500E+01  0.50000E+01 -0.62501E+01  0.30659E+01 -0.31712E+01 -0.57500E+04  0.45998E+04 -0.57500E+04  0.28153E+04 -0.27177E+04 -0.37602E+03 -0.37630E+03 -0.37642E+03  0.61989E-04  0.43815E-01  0.28858E+03  0.57500E+04  0.00000E+00  94733  0.00000E+00      0.000
     930.0000 -0.62500E+01  0.50000E+01 -0.62500E+01  0.30659E+01 -0.31740E+01 -0.58126E+04  0.46498E+04 -0.58126E+04  0.28460E+04 -0.27496E+04 -0.37602E+03 -0.37630E+03 -0.37642E+03  0.38147E-04  0.44290E-01  0.28858E+03  0.58126E+04  0.00000E+00 106653  0.00000E+00      0.000
     940.0000 -0.62500E+01  0.50000E+01 -0.62500E+01  0.30659E+01 -0.32203E+01 -0.58751E+04  0.46998E+04 -0.58751E+04  0.28766E+04 -0.27814E+04 -0.37602E+03 -0.37630E+03 -0.37642E+03  0.38624E-04  0.44767E-01  0.28858E+03  0.58751E+04  0.00000E+00 118579  0.00000E+00      0.000
     950.0000 -0.62500E+01  0.50000E+01 -0.62500E+01  0.30659E+01 -0.31908E+01 -0.59376E+04  0.47499E+04 -0.59376E+04  0.29073E+04 -0.28133E+04 -0.37602E+03 -0.37630E+03 -0.37642E+03  0.00000E+00  0.45244E-01  0.28858E+03  0.59376E+04  0.00000E+00 130492  0.00000E+00      0.000
     960.0000 -0.62500E+01  0.50000E+01 -0.62500E+01  0.30659E+01 -0.31650E+01 -0.60001E+04  0.47999E+04 -0.60001E+04  0.29379E+04 -0.28451E+04 -0.37602E+03 -0.37630E+03 -0.37642E+03  0.37670E-04  0.45716E-01  0.28858E+03  0.60001E+04  0.00000E+00 142407  0.00000E+00      0.000
     970.0000 -0.62500E+01  0.50000E+01 -0.62501E+01  0.30659E+01 -0.31777E+01 -0.60626E+04  0.48499E+04 -0.60626E+04  0.29686E+04 -0.28770E+04 -0.37602E+03 -0.37630E+03 -0.37642E+03  0.97275E-04  0.46195E-01  0.28858E+03  0.60626E+04  0.00000E+00 154356  0.00000E+00      0.000
     980.0000 -0.62500E+01  0.50000E+01 -0.62499E+01  0.30659E+01 -0.32009E+01 -0.61251E+04  0.48999E+04 -0.61251E+04  0.29993E+04 -0.29088E+04 -0.37602E+03 -0.37630E+03 -0.37642E+03  0.83447E-04  0.46668E-01  0.28858E+03  0.61251E+04  0.00000E+00 166267  0.00000E+00      0.000
     990.0000 -0.62500E+01  0.50000E+01 -0.62500E+01  0.30659E+01 -0.31678E+01 -0.61876E+04  0.49499E+04 -0.61876E+04  0.30299E+04 -0.29407E+04 -0.37602E+03 -0.37630E+03 -0.37643E+03  0.17643E-04  0.47142E-01  0.28858E+03  0.61876E+04  0.00000E+00 178204  0.00000E+00      0.000
    1000.0000 -0.62500E+01  0.50000E+01 -0.62500E+01  0.30659E+01 -0.31755E+01 -0.62501E+04  0.49999E+04 -0.62501E+04  0.30606E+04 -0.29725E+04 -0.37602E+03 -0.37631E+03 -0.37643E+03  0.00000E+00  0.47619E-01  0.28858E+03  0.62501E+04  0.00000E+00 190126  0.00000E+00      0.000
end
