 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:   3. 2.    Time:  14:52:57
 Units: L = mm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
      90.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.16557E+01 -0.67499E+03  0.54000E+03 -0.67499E+03  0.47211E+03 -0.72025E+01 -0.37586E+03 -0.38626E+03 -0.41334E+03  0.21935E-04  0.43777E-02  0.26705E+03  0.67499E+03  0.00000E+00 105626  0.00000E+00      0.000
     100.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.18640E+01 -0.74998E+03  0.60002E+03 -0.74998E+03  0.52783E+03 -0.25108E+02 -0.37586E+03 -0.38624E+03 -0.40552E+03  0.58651E-04  0.48753E-02  0.26839E+03  0.74998E+03  0.00000E+00 117612  0.00000E+00      0.000
     110.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19064E+01 -0.82497E+03  0.66003E+03 -0.82497E+03  0.58354E+03 -0.44007E+02 -0.37586E+03 -0.38624E+03 -0.40393E+03  0.44346E-04  0.53735E-02  0.26872E+03  0.82497E+03  0.00000E+00 129609  0.00000E+00      0.000
     120.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19167E+01 -0.89996E+03  0.72004E+03 -0.89996E+03  0.63926E+03 -0.63136E+02 -0.37586E+03 -0.38623E+03 -0.40355E+03  0.89169E-04  0.58659E-02  0.26880E+03  0.89996E+03  0.00000E+00 141620  0.00000E+00      0.000
     130.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19178E+01 -0.97495E+03  0.78005E+03 -0.97495E+03  0.69497E+03 -0.82310E+02 -0.37586E+03 -0.38623E+03 -0.40351E+03  0.84877E-04  0.63576E-02  0.26881E+03  0.97495E+03  0.00000E+00 153573  0.00000E+00      0.000
     140.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19181E+01 -0.10500E+04  0.84007E+03 -0.10500E+04  0.75068E+03 -0.10149E+03 -0.37586E+03 -0.38623E+03 -0.40350E+03  0.54359E-04  0.68570E-02  0.26881E+03  0.10500E+04  0.00000E+00 165585  0.00000E+00      0.000
     150.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19182E+01 -0.11250E+04  0.90008E+03 -0.11250E+04  0.80639E+03 -0.12067E+03 -0.37586E+03 -0.38623E+03 -0.40349E+03  0.51022E-04  0.73494E-02  0.26881E+03  0.11250E+04  0.00000E+00 177600  0.00000E+00      0.000
     160.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19183E+01 -0.12000E+04  0.96009E+03 -0.12000E+04  0.86210E+03 -0.13985E+03 -0.37586E+03 -0.38623E+03 -0.40349E+03  0.42915E-04  0.78436E-02  0.26882E+03  0.12000E+04  0.00000E+00 189621  0.00000E+00      0.000
     170.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19183E+01 -0.12750E+04  0.10201E+04 -0.12750E+04  0.91781E+03 -0.15904E+03 -0.37586E+03 -0.38623E+03 -0.40349E+03  0.91553E-04  0.83328E-02  0.26882E+03  0.12750E+04  0.00000E+00 201612  0.00000E+00      0.000
     180.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19184E+01 -0.13500E+04  0.10801E+04 -0.13500E+04  0.97353E+03 -0.17823E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.85831E-04  0.88255E-02  0.26882E+03  0.13500E+04  0.00000E+00 213619  0.00000E+00      0.000
     190.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19184E+01 -0.14250E+04  0.11401E+04 -0.14250E+04  0.10292E+04 -0.19741E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.26703E-04  0.93145E-02  0.26882E+03  0.14250E+04  0.00000E+00 225630  0.00000E+00      0.000
     200.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19184E+01 -0.15000E+04  0.12001E+04 -0.15000E+04  0.10850E+04 -0.21660E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.31948E-04  0.98074E-02  0.26882E+03  0.15000E+04  0.00000E+00 237638  0.00000E+00      0.000
     210.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19184E+01 -0.15750E+04  0.12600E+04 -0.15750E+04  0.11407E+04 -0.23579E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.11730E-03  0.10299E-01  0.26882E+03  0.15750E+04  0.00000E+00 249658  0.00000E+00      0.000
     220.0000 -0.75000E+01  0.60000E+01 -0.74998E+01  0.55717E+01 -0.19185E+01 -0.16500E+04  0.13200E+04 -0.16500E+04  0.11964E+04 -0.25497E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.17309E-03  0.10795E-01  0.26882E+03  0.16500E+04  0.00000E+00 261661  0.00000E+00      0.000
     230.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19185E+01 -0.17250E+04  0.13800E+04 -0.17250E+04  0.12522E+04 -0.27415E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.00000E+00  0.11280E-01  0.26882E+03  0.17250E+04  0.00000E+00 273668  0.00000E+00      0.000
     240.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19185E+01 -0.18000E+04  0.14400E+04 -0.18000E+04  0.13079E+04 -0.29333E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.40054E-04  0.11778E-01  0.26882E+03  0.18000E+04  0.00000E+00 285689  0.00000E+00      0.000
     250.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19185E+01 -0.18750E+04  0.14999E+04 -0.18750E+04  0.13637E+04 -0.31251E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.88215E-04  0.12278E-01  0.26882E+03  0.18750E+04  0.00000E+00 297710  0.00000E+00      0.000
     260.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19185E+01 -0.19500E+04  0.15599E+04 -0.19500E+04  0.14194E+04 -0.33169E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.72956E-04  0.12770E-01  0.26882E+03  0.19500E+04  0.00000E+00 309696  0.00000E+00      0.000
     270.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19185E+01 -0.20250E+04  0.16199E+04 -0.20250E+04  0.14751E+04 -0.35087E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.36240E-04  0.13257E-01  0.26882E+03  0.20250E+04  0.00000E+00 321676  0.00000E+00      0.000
     280.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19185E+01 -0.21000E+04  0.16799E+04 -0.21000E+04  0.15309E+04 -0.37005E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.60081E-04  0.13750E-01  0.26882E+03  0.21000E+04  0.00000E+00 333680  0.00000E+00      0.000
     290.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19185E+01 -0.21751E+04  0.17399E+04 -0.21751E+04  0.15866E+04 -0.38923E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.00000E+00  0.14246E-01  0.26882E+03  0.21751E+04  0.00000E+00 345689  0.00000E+00      0.000
     300.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19185E+01 -0.22501E+04  0.17998E+04 -0.22501E+04  0.16423E+04 -0.40840E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.00000E+00  0.14739E-01  0.26882E+03  0.22501E+04  0.00000E+00 357705  0.00000E+00      0.000
     310.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19185E+01 -0.23251E+04  0.18598E+04 -0.23251E+04  0.16981E+04 -0.42759E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.54359E-04  0.15233E-01  0.26882E+03  0.23251E+04  0.00000E+00 369709  0.00000E+00      0.000
     320.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19186E+01 -0.24002E+04  0.19198E+04 -0.24002E+04  0.17538E+04 -0.44677E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.68188E-04  0.15730E-01  0.26882E+03  0.24002E+04  0.00000E+00 381721  0.00000E+00      0.000
     330.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19186E+01 -0.24752E+04  0.19798E+04 -0.24752E+04  0.18095E+04 -0.46595E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.97752E-04  0.16221E-01  0.26882E+03  0.24752E+04  0.00000E+00 393747  0.00000E+00      0.000
     340.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19186E+01 -0.25503E+04  0.20398E+04 -0.25503E+04  0.18653E+04 -0.48513E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.57697E-04  0.16715E-01  0.26882E+03  0.25503E+04  0.00000E+00 405754  0.00000E+00      0.000
     350.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19186E+01 -0.26253E+04  0.20998E+04 -0.26253E+04  0.19210E+04 -0.50431E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.00000E+00  0.17205E-01  0.26882E+03  0.26253E+04  0.00000E+00 417741  0.00000E+00      0.000
     360.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19186E+01 -0.27003E+04  0.21598E+04 -0.27003E+04  0.19767E+04 -0.52349E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.10490E-04  0.17697E-01  0.26882E+03  0.27003E+04  0.00000E+00 429756  0.00000E+00      0.000
     370.0000 -0.75000E+01  0.60000E+01 -0.75002E+01  0.55717E+01 -0.19186E+01 -0.27753E+04  0.22198E+04 -0.27753E+04  0.20325E+04 -0.54268E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.19073E-03  0.18187E-01  0.26882E+03  0.27753E+04  0.00000E+00 441757  0.00000E+00      0.000
     380.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19186E+01 -0.28504E+04  0.22798E+04 -0.28504E+04  0.20882E+04 -0.56187E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.36240E-04  0.18683E-01  0.26882E+03  0.28504E+04  0.00000E+00 453768  0.00000E+00      0.000
     390.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19186E+01 -0.29254E+04  0.23398E+04 -0.29254E+04  0.21439E+04 -0.58105E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.11730E-03  0.19176E-01  0.26882E+03  0.29254E+04  0.00000E+00 465773  0.00000E+00      0.000
     400.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19186E+01 -0.30004E+04  0.23998E+04 -0.30004E+04  0.21996E+04 -0.60024E+03 -0.37586E+03 -0.38623E+03 -0.40348E+03  0.51498E-04  0.19665E-01  0.26882E+03  0.30004E+04  0.00000E+00 477766  0.00000E+00      0.000
     410.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19186E+01 -0.30755E+04  0.24598E+04 -0.30755E+04  0.22554E+04 -0.61942E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.32425E-04  0.20166E-01  0.26882E+03  0.30755E+04  0.00000E+00 489768  0.00000E+00      0.000
     420.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19186E+01 -0.31505E+04  0.25198E+04 -0.31505E+04  0.23111E+04 -0.63861E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.10014E-03  0.20662E-01  0.26882E+03  0.31505E+04  0.00000E+00 501782  0.00000E+00      0.000
     430.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19186E+01 -0.32255E+04  0.25798E+04 -0.32255E+04  0.23668E+04 -0.65780E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.50068E-04  0.21156E-01  0.26882E+03  0.32255E+04  0.00000E+00 513798  0.00000E+00      0.000
     440.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19186E+01 -0.33006E+04  0.26398E+04 -0.33006E+04  0.24226E+04 -0.67699E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.75817E-04  0.21650E-01  0.26882E+03  0.33006E+04  0.00000E+00 525805  0.00000E+00      0.000
     450.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19186E+01 -0.33756E+04  0.26998E+04 -0.33756E+04  0.24783E+04 -0.69617E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.98705E-04  0.22146E-01  0.26882E+03  0.33756E+04  0.00000E+00 537815  0.00000E+00      0.000
     460.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19187E+01 -0.34507E+04  0.27598E+04 -0.34507E+04  0.25340E+04 -0.71536E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.61035E-04  0.22635E-01  0.26882E+03  0.34507E+04  0.00000E+00 549830  0.00000E+00      0.000
     470.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.35257E+04  0.28198E+04 -0.35257E+04  0.25898E+04 -0.73455E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.48637E-04  0.23128E-01  0.26882E+03  0.35257E+04  0.00000E+00 561848  0.00000E+00      0.000
     480.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19187E+01 -0.36007E+04  0.28798E+04 -0.36007E+04  0.26455E+04 -0.75374E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.72479E-04  0.23622E-01  0.26882E+03  0.36007E+04  0.00000E+00 573863  0.00000E+00      0.000
     490.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19187E+01 -0.36758E+04  0.29398E+04 -0.36758E+04  0.27012E+04 -0.77293E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.11587E-03  0.24118E-01  0.26882E+03  0.36758E+04  0.00000E+00 585851  0.00000E+00      0.000
     500.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.37508E+04  0.29998E+04 -0.37508E+04  0.27569E+04 -0.79212E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.21935E-04  0.24607E-01  0.26882E+03  0.37508E+04  0.00000E+00 597867  0.00000E+00      0.000
     510.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.38258E+04  0.30598E+04 -0.38258E+04  0.28127E+04 -0.81131E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.00000E+00  0.25102E-01  0.26882E+03  0.38258E+04  0.00000E+00 609875  0.00000E+00      0.000
     520.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19187E+01 -0.39009E+04  0.31198E+04 -0.39009E+04  0.28684E+04 -0.83049E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.51975E-04  0.25593E-01  0.26882E+03  0.39009E+04  0.00000E+00 621875  0.00000E+00      0.000
     530.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19187E+01 -0.39759E+04  0.31798E+04 -0.39759E+04  0.29241E+04 -0.84968E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.54359E-04  0.26086E-01  0.26882E+03  0.39759E+04  0.00000E+00 633891  0.00000E+00      0.000
     540.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.40510E+04  0.32398E+04 -0.40510E+04  0.29798E+04 -0.86887E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.16212E-04  0.26576E-01  0.26882E+03  0.40510E+04  0.00000E+00 645890  0.00000E+00      0.000
     550.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.41260E+04  0.32998E+04 -0.41260E+04  0.30356E+04 -0.88806E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.24319E-04  0.27068E-01  0.26882E+03  0.41260E+04  0.00000E+00 657907  0.00000E+00      0.000
     560.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.42010E+04  0.33598E+04 -0.42010E+04  0.30913E+04 -0.90725E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.16212E-04  0.27563E-01  0.26882E+03  0.42010E+04  0.00000E+00 669918  0.00000E+00      0.000
     570.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.42761E+04  0.34198E+04 -0.42761E+04  0.31470E+04 -0.92644E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.42439E-04  0.28062E-01  0.26882E+03  0.42761E+04  0.00000E+00 681927  0.00000E+00      0.000
     580.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19187E+01 -0.43511E+04  0.34798E+04 -0.43511E+04  0.32028E+04 -0.94562E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.60081E-04  0.28553E-01  0.26882E+03  0.43511E+04  0.00000E+00 693940  0.00000E+00      0.000
     590.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.44261E+04  0.35398E+04 -0.44261E+04  0.32585E+04 -0.96481E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.35286E-04  0.29051E-01  0.26882E+03  0.44261E+04  0.00000E+00 705939  0.00000E+00      0.000
     600.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.45012E+04  0.35998E+04 -0.45012E+04  0.33142E+04 -0.98400E+03 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.00000E+00  0.29549E-01  0.26882E+03  0.45012E+04  0.00000E+00 717944  0.00000E+00      0.000
     610.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.45762E+04  0.36598E+04 -0.45762E+04  0.33699E+04 -0.10032E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.00000E+00  0.30041E-01  0.26882E+03  0.45762E+04  0.00000E+00 729952  0.00000E+00      0.000
     620.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19187E+01 -0.46512E+04  0.37198E+04 -0.46512E+04  0.34256E+04 -0.10224E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.84877E-04  0.30537E-01  0.26882E+03  0.46512E+04  0.00000E+00 741971  0.00000E+00      0.000
     630.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.47263E+04  0.37798E+04 -0.47263E+04  0.34814E+04 -0.10416E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.00000E+00  0.31029E-01  0.26882E+03  0.47263E+04  0.00000E+00 753979  0.00000E+00      0.000
     640.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.48013E+04  0.38398E+04 -0.48013E+04  0.35371E+04 -0.10608E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.19073E-04  0.31517E-01  0.26882E+03  0.48013E+04  0.00000E+00 765993  0.00000E+00      0.000
     650.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.48763E+04  0.38998E+04 -0.48763E+04  0.35928E+04 -0.10800E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.00000E+00  0.32005E-01  0.26882E+03  0.48763E+04  0.00000E+00 778005  0.00000E+00      0.000
     660.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19187E+01 -0.49514E+04  0.39598E+04 -0.49514E+04  0.36485E+04 -0.10992E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.89169E-04  0.32501E-01  0.26882E+03  0.49514E+04  0.00000E+00 790024  0.00000E+00      0.000
     670.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.50264E+04  0.40198E+04 -0.50264E+04  0.37043E+04 -0.11184E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.00000E+00  0.32995E-01  0.26882E+03  0.50264E+04  0.00000E+00 802026  0.00000E+00      0.000
     680.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.51014E+04  0.40798E+04 -0.51014E+04  0.37600E+04 -0.11376E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.00000E+00  0.33488E-01  0.26882E+03  0.51014E+04  0.00000E+00 814039  0.00000E+00      0.000
     690.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.51765E+04  0.41398E+04 -0.51765E+04  0.38157E+04 -0.11568E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.21935E-04  0.33980E-01  0.26882E+03  0.51765E+04  0.00000E+00 826056  0.00000E+00      0.000
     700.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19187E+01 -0.52515E+04  0.41998E+04 -0.52515E+04  0.38714E+04 -0.11760E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.92506E-04  0.34475E-01  0.26882E+03  0.52515E+04  0.00000E+00 838057  0.00000E+00      0.000
     710.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.53265E+04  0.42597E+04 -0.53265E+04  0.39272E+04 -0.11952E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.00000E+00  0.34966E-01  0.26882E+03  0.53265E+04  0.00000E+00 850047  0.00000E+00      0.000
     720.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19187E+01 -0.54016E+04  0.43197E+04 -0.54016E+04  0.39829E+04 -0.12143E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.60081E-04  0.35462E-01  0.26882E+03  0.54016E+04  0.00000E+00 862059  0.00000E+00      0.000
     730.0000 -0.75000E+01  0.60000E+01 -0.74999E+01  0.55717E+01 -0.19187E+01 -0.54766E+04  0.43797E+04 -0.54766E+04  0.40386E+04 -0.12335E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.63896E-04  0.35954E-01  0.26882E+03  0.54766E+04  0.00000E+00 874070  0.00000E+00      0.000
     740.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19187E+01 -0.55516E+04  0.44397E+04 -0.55516E+04  0.40943E+04 -0.12528E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.54359E-04  0.36446E-01  0.26882E+03  0.55516E+04  0.00000E+00 886099  0.00000E+00      0.000
     750.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.56267E+04  0.44996E+04 -0.56267E+04  0.41500E+04 -0.12719E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.20981E-04  0.36940E-01  0.26882E+03  0.56267E+04  0.00000E+00 898117  0.00000E+00      0.000
     760.0000 -0.75000E+01  0.60000E+01 -0.75000E+01  0.55717E+01 -0.19187E+01 -0.57017E+04  0.45596E+04 -0.57017E+04  0.42058E+04 -0.12911E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.16212E-04  0.37436E-01  0.26882E+03  0.57017E+04  0.00000E+00 910126  0.00000E+00      0.000
     770.0000 -0.75000E+01  0.60000E+01 -0.75001E+01  0.55717E+01 -0.19187E+01 -0.57768E+04  0.46196E+04 -0.57768E+04  0.42615E+04 -0.13103E+04 -0.37586E+03 -0.38623E+03 -0.40347E+03  0.80109E-04  0.37932E-01  0.26882E+03  0.57768E+04  0.00000E+00 922107  0.00000E+00      0.000
